vector,word,Maxpos,wordCount,percent_of_total
223,display,NOUN,1,16.666666666666664
223,extend,VERB,1,16.666666666666664
223,laptop,NOUN,1,16.666666666666664
223,monitor,NOUN,1,16.666666666666664
223,portable,ADJ,1,16.666666666666664
223,tablet,VERB,1,16.666666666666664
224,eyetracker,VERB,1,16.666666666666664
224,focus,VERB,1,16.666666666666664
224,make,VERB,1,16.666666666666664
224,stay,NOUN,1,16.666666666666664
224,sure,ADJ,1,16.666666666666664
224,user,NOUN,1,16.666666666666664
225,mask,NOUN,1,100.0
226,app,NOUN,1,9.090909090909092
226,device,NOUN,1,9.090909090909092
226,distract,VERB,1,9.090909090909092
226,mobile,ADJ,1,9.090909090909092
226,notification,NOUN,1,9.090909090909092
226,prevent,VERB,1,9.090909090909092
226,software,NOUN,1,9.090909090909092
226,solution,NOUN,1,9.090909090909092
226,travel,VERB,1,9.090909090909092
226,unnecessary,ADJ,1,9.090909090909092
226,user,NOUN,1,9.090909090909092
227,ambient,ADJ,1,7.142857142857142
227,amount,NOUN,1,7.142857142857142
227,attach,VERB,1,7.142857142857142
227,commute,NOUN,1,7.142857142857142
227,device,NOUN,1,7.142857142857142
227,environment,NOUN,1,7.142857142857142
227,focused,ADJ,1,7.142857142857142
227,help,VERB,1,7.142857142857142
227,light,NOUN,1,7.142857142857142
227,monitor,VERB,1,7.142857142857142
227,relaxed,ADJ,1,7.142857142857142
227,smartphone,NOUN,1,7.142857142857142
227,stay,VERB,1,7.142857142857142
227,user,NOUN,1,7.142857142857142
229,base,VERB,1,10.0
229,change,VERB,1,10.0
229,eye,NOUN,1,10.0
229,journey,NOUN,1,10.0
229,mask,NOUN,1,10.0
229,sleep,VERB,1,10.0
229,stop,NOUN,1,10.0
229,temperature,NOUN,1,10.0
229,viabrate,NOUN,1,10.0
229,wake,VERB,1,10.0
230,bag,NOUN,1,12.5
230,charging,NOUN,1,12.5
230,device,NOUN,1,12.5
230,emit,NOUN,1,12.5
230,remove,VERB,1,12.5
230,signal,NOUN,1,12.5
230,wifi,NOUN,1,12.5
230,wireless,NOUN,1,12.5
231,bracelet,NOUN,1,7.6923076923076925
231,city,NOUN,1,7.6923076923076925
231,help,VERB,1,7.6923076923076925
231,navigate,VERB,1,7.6923076923076925
231,need,VERB,2,15.384615384615385
231,new,ADJ,1,7.6923076923076925
231,pair,NOUN,1,7.6923076923076925
231,side,NOUN,1,7.6923076923076925
231,stop,VERB,1,7.6923076923076925
231,turn,VERB,1,7.6923076923076925
231,vibrate,VERB,2,15.384615384615385
